adjustment_id,fileName,originalQid,issue,detail,updatedFile,status,evidence
1169,CQ21131.md,21131,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21131_updated.md,PASS,case-study numbered item count = 17
1170,CQ21131.md,21131,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21131_updated.md,PASS,json parsed as dict
1171,CQ21131.md,21131,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21131_updated.md,PASS,json parsed as dict
1172,CQ21131.md,21131,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21131_updated.md,PASS,json parsed as dict
1173,CQ21244.md,21244,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21244_updated.md,PASS,leading YAML frontmatter present
1174,CQ21244.md,21244,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21244_updated.md,PASS,Question YAML heading with fenced yaml block present
1175,CQ21244.md,21244,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21244_updated.md,PASS,case-study numbered item count = 17
1176,CQ21244.md,21244,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21244_updated.md,PASS,json parsed as dict
1177,CQ21244.md,21244,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21244_updated.md,PASS,json parsed as dict
1178,CQ21244.md,21244,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21244_updated.md,PASS,json parsed as dict
1179,CQ21410.md,21410,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21410_updated.md,PASS,leading YAML frontmatter present
1180,CQ21410.md,21410,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21410_updated.md,PASS,Question YAML heading with fenced yaml block present
1181,CQ21410.md,21410,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21410_updated.md,PASS,case-study numbered item count = 17
1182,CQ21410.md,21410,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21410_updated.md,PASS,json parsed as dict
1183,CQ21410.md,21410,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21410_updated.md,PASS,json parsed as dict
1184,CQ21410.md,21410,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21410_updated.md,PASS,json parsed as dict
1185,CQ21449.md,21449,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21449_updated.md,PASS,leading YAML frontmatter present
1186,CQ21449.md,21449,missing_pass1_sections,Only 9 numbered sections found,C:\FOC\Workspace\Finished\CQ21449_updated.md,PASS,numbered Pass-1 section count = 14
1187,CQ21449.md,21449,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21449_updated.md,PASS,Question YAML heading with fenced yaml block present
1188,CQ21449.md,21449,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21449_updated.md,PASS,case-study numbered item count = 17
1189,CQ21449.md,21449,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21449_updated.md,PASS,json parsed as dict
1190,CQ21449.md,21449,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21449_updated.md,PASS,json parsed as dict
1191,CQ21449.md,21449,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21449_updated.md,PASS,json parsed as dict
1192,CQ21599.md,21599,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21599_updated.md,PASS,leading YAML frontmatter present
1193,CQ21599.md,21599,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ21599_updated.md,PASS,numbered Pass-1 section count = 20
1194,CQ21599.md,21599,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21599_updated.md,PASS,Question YAML heading with fenced yaml block present
1195,CQ21599.md,21599,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21599_updated.md,PASS,case-study numbered item count = 17
1196,CQ21599.md,21599,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21599_updated.md,PASS,json parsed as dict
1197,CQ21599.md,21599,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21599_updated.md,PASS,json parsed as dict
1198,CQ21599.md,21599,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21599_updated.md,PASS,json parsed as dict
1199,CQ21650.md,21650,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21650_updated.md,PASS,leading YAML frontmatter present
1200,CQ21650.md,21650,missing_pass1_sections,Only 2 numbered sections found,C:\FOC\Workspace\Finished\CQ21650_updated.md,PASS,numbered Pass-1 section count = 14
1201,CQ21650.md,21650,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21650_updated.md,PASS,Question YAML heading with fenced yaml block present
1202,CQ21650.md,21650,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21650_updated.md,PASS,case-study numbered item count = 17
1203,CQ21650.md,21650,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21650_updated.md,PASS,json parsed as dict
1204,CQ21650.md,21650,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21650_updated.md,PASS,json parsed as dict
1205,CQ21650.md,21650,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21650_updated.md,PASS,json parsed as dict
1206,CQ21707.md,21707,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21707_updated.md,PASS,leading YAML frontmatter present
1207,CQ21707.md,21707,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21707_updated.md,PASS,Question YAML heading with fenced yaml block present
1208,CQ21707.md,21707,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21707_updated.md,PASS,case-study numbered item count = 17
1209,CQ21707.md,21707,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21707_updated.md,PASS,json parsed as dict
1210,CQ21707.md,21707,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21707_updated.md,PASS,json parsed as dict
1211,CQ21707.md,21707,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21707_updated.md,PASS,json parsed as dict
1212,CQ21711.md,21711,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21711_updated.md,PASS,leading YAML frontmatter present
1213,CQ21711.md,21711,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21711_updated.md,PASS,case-study numbered item count = 17
1214,CQ21711.md,21711,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21711_updated.md,PASS,json parsed as dict
1215,CQ21711.md,21711,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21711_updated.md,PASS,json parsed as dict
1216,CQ21711.md,21711,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21711_updated.md,PASS,json parsed as dict
1217,CQ21752.md,21752,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21752_updated.md,PASS,leading YAML frontmatter present
1218,CQ21752.md,21752,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21752_updated.md,PASS,Question YAML heading with fenced yaml block present
1219,CQ21752.md,21752,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21752_updated.md,PASS,case-study numbered item count = 17
1220,CQ21752.md,21752,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21752_updated.md,PASS,json parsed as dict
1221,CQ21752.md,21752,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21752_updated.md,PASS,json parsed as dict
1222,CQ21752.md,21752,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21752_updated.md,PASS,json parsed as dict
1223,CQ21770.md,21770,missing_pass1_sections,Only 12 numbered sections found,C:\FOC\Workspace\Finished\CQ21770_updated.md,PASS,numbered Pass-1 section count = 19
1224,CQ21845.md,21845,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21845_updated.md,PASS,leading YAML frontmatter present
1225,CQ21845.md,21845,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21845_updated.md,PASS,Question YAML heading with fenced yaml block present
1226,CQ21845.md,21845,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21845_updated.md,PASS,case-study numbered item count = 17
1227,CQ21845.md,21845,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21845_updated.md,PASS,json parsed as dict
1228,CQ21845.md,21845,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21845_updated.md,PASS,json parsed as dict
1229,CQ21845.md,21845,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21845_updated.md,PASS,json parsed as dict
1230,CQ21848.md,21848,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21848_updated.md,PASS,leading YAML frontmatter present
1231,CQ21848.md,21848,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21848_updated.md,PASS,json parsed as dict
1232,CQ21848.md,21848,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21848_updated.md,PASS,json parsed as dict
1233,CQ21848.md,21848,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21848_updated.md,PASS,json parsed as dict
1234,CQ21867.md,21867,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21867_updated.md,PASS,leading YAML frontmatter present
1235,CQ21867.md,21867,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21867_updated.md,PASS,json parsed as dict
1236,CQ21867.md,21867,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21867_updated.md,PASS,json parsed as dict
1237,CQ21867.md,21867,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21867_updated.md,PASS,json parsed as dict
1238,CQ21869.md,21869,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21869_updated.md,PASS,leading YAML frontmatter present
1239,CQ21869.md,21869,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21869_updated.md,PASS,Question YAML heading with fenced yaml block present
1240,CQ21869.md,21869,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ21869_updated.md,PASS,case-study numbered item count = 17
1241,CQ21869.md,21869,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21869_updated.md,PASS,json parsed as dict
1242,CQ21869.md,21869,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21869_updated.md,PASS,json parsed as dict
1243,CQ21869.md,21869,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21869_updated.md,PASS,json parsed as dict
1244,CQ21872.md,21872,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21872_updated.md,PASS,leading YAML frontmatter present
1245,CQ21872.md,21872,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21872_updated.md,PASS,json parsed as dict
1246,CQ21872.md,21872,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21872_updated.md,PASS,json parsed as dict
1247,CQ21872.md,21872,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21872_updated.md,PASS,json parsed as dict
1248,CQ21879.md,21879,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ21879_updated.md,PASS,leading YAML frontmatter present
1249,CQ21879.md,21879,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ21879_updated.md,PASS,Question YAML heading with fenced yaml block present
1250,CQ21879.md,21879,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ21879_updated.md,PASS,json parsed as dict
1251,CQ21879.md,21879,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ21879_updated.md,PASS,json parsed as dict
1252,CQ21879.md,21879,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ21879_updated.md,PASS,json parsed as dict
1253,CQ22139.md,22139,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ22139_updated.md,PASS,leading YAML frontmatter present
1254,CQ22139.md,22139,missing_pass1_sections,Only 0 numbered sections found,C:\FOC\Workspace\Finished\CQ22139_updated.md,PASS,numbered Pass-1 section count = 19
1255,CQ22161.md,22161,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ22161_updated.md,PASS,leading YAML frontmatter present
1256,CQ22161.md,22161,missing_pass1_sections,Only 0 numbered sections found,C:\FOC\Workspace\Finished\CQ22161_updated.md,PASS,numbered Pass-1 section count = 14
1257,CQ22266.md,22266,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ22266_updated.md,PASS,leading YAML frontmatter present
1258,CQ22266.md,22266,missing_pass1_sections,Only 9 numbered sections found,C:\FOC\Workspace\Finished\CQ22266_updated.md,PASS,numbered Pass-1 section count = 14
1259,CQ22266.md,22266,missing_question_yaml,No Question YAML heading found,C:\FOC\Workspace\Finished\CQ22266_updated.md,PASS,Question YAML heading with fenced yaml block present
1260,CQ22266.md,22266,missing_case_study,No 17-section case-study heading found,C:\FOC\Workspace\Finished\CQ22266_updated.md,PASS,case-study numbered item count = 17
1261,CQ22266.md,22266,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ22266_updated.md,PASS,json parsed as dict
1262,CQ22266.md,22266,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ22266_updated.md,PASS,json parsed as dict
1263,CQ22266.md,22266,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ22266_updated.md,PASS,json parsed as dict
1264,CQ22408.md,22408,missing_frontmatter,No leading YAML frontmatter block found,C:\FOC\Workspace\Finished\CQ22408_updated.md,PASS,leading YAML frontmatter present
1265,CQ22408.md,22408,missing_pass1_sections,Only 0 numbered sections found,C:\FOC\Workspace\Finished\CQ22408_updated.md,PASS,numbered Pass-1 section count = 20
1266,CQ22408.md,22408,missing_c3_annotation,No c3_annotation block found,C:\FOC\Workspace\Finished\CQ22408_updated.md,PASS,json parsed as dict
1267,CQ22408.md,22408,missing_program_elements,No program_elements block found,C:\FOC\Workspace\Finished\CQ22408_updated.md,PASS,json parsed as dict
1268,CQ22408.md,22408,missing_program_intelligence,No program_intelligence block found,C:\FOC\Workspace\Finished\CQ22408_updated.md,PASS,json parsed as dict
